cellline	Cellcount	location[column]	location[plate]	location[row]	SeedingNumber	Untrt	location[well]	drug	drug[HMSLid]	durg[conc]=uM	readout[time]=h	pert_type	Date
BT20	294	21	3	11	312.5	0	K21	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
BT20	296	21	3	12	312.5	0	L21	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
BT20	108	21	3	13	156.25	0	M21	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
BT20	103	21	3	14	156.25	0	N21	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
BT20	7173	22	3	3	5000	0	C22	OSI906	-	1	72	trt_cp	20140523_Bati
BT20	4071	22	3	4	5000	0	D22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	4035	22	3	5	2500	0	E22	OSI906	-	1	72	trt_cp	20140523_Bati
BT20	1386	22	3	6	2500	0	F22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	1748	22	3	7	1250	0	G22	OSI906	-	1	72	trt_cp	20140523_Bati
BT20	662	22	3	8	1250	0	H22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	743	22	3	9	625	0	I22	OSI906	-	1	72	trt_cp	20140523_Bati
BT20	330	22	3	10	625	0	J22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	248	22	3	11	312.5	0	K22	OSI906	-	1	72	trt_cp	20140523_Bati
BT20	136	22	3	12	312.5	0	L22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	112	22	3	13	156.25	0	M22	OSI906	-	1	72	trt_cp	20140523_Bati
BT20	32	22	3	14	156.25	0	N22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
BT20	7721	23	3	3	5000	0	C23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	8078	23	3	4	5000	0	D23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	3780	23	3	5	2500	0	E23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	4191	23	3	6	2500	0	F23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	1812	23	3	7	1250	0	G23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	1791	23	3	8	1250	0	H23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	718	23	3	9	625	0	I23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	656	23	3	10	625	0	J23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	231	23	3	11	312.5	0	K23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	250	23	3	12	312.5	0	L23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	76	23	3	13	156.25	0	M23	-	-	0	72	ctl_vehicle	20140523_Bati
BT20	98	23	3	14	156.25	0	N23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	2180	2	0	3	5000	1	C02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	1875	2	0	4	5000	1	D02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	972	2	0	5	2500	1	E02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	898	2	0	6	2500	1	F02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	419	2	0	7	1250	1	G02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	281	2	0	8	1250	1	H02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	158	2	0	9	625	1	I02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	164	2	0	10	625	1	J02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	103	2	0	11	312.5	1	K02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	102	2	0	12	312.5	1	L02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	33	2	0	13	156.25	1	M02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	58	2	0	14	156.25	1	N02	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2117	3	0	3	5000	1	C03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2141	3	0	4	5000	1	D03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	774	3	0	5	2500	1	E03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	665	3	0	6	2500	1	F03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	343	3	0	7	1250	1	G03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	321	3	0	8	1250	1	H03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	139	3	0	9	625	1	I03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	166	3	0	10	625	1	J03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	78	3	0	11	312.5	1	K03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	82	3	0	12	312.5	1	L03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	34	3	0	13	156.25	1	M03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	48	3	0	14	156.25	1	N03	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2061	4	0	3	5000	1	C04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2123	4	0	4	5000	1	D04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	801	4	0	5	2500	1	E04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	790	4	0	6	2500	1	F04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	272	4	0	7	1250	1	G04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	278	4	0	8	1250	1	H04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	155	4	0	9	625	1	I04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	167	4	0	10	625	1	J04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	87	4	0	11	312.5	1	K04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	82	4	0	12	312.5	1	L04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	55	4	0	13	156.25	1	M04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	46	4	0	14	156.25	1	N04	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2212	5	0	3	5000	1	C05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2137	5	0	4	5000	1	D05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	775	5	0	5	2500	1	E05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	916	5	0	6	2500	1	F05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	344	5	0	7	1250	1	G05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	339	5	0	8	1250	1	H05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	152	5	0	9	625	1	I05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	164	5	0	10	625	1	J05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	103	5	0	11	312.5	1	K05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	96	5	0	12	312.5	1	L05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	42	5	0	13	156.25	1	M05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	25	5	0	14	156.25	1	N05	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2069	6	0	3	5000	1	C06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2421	6	0	4	5000	1	D06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	853	6	0	5	2500	1	E06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	916	6	0	6	2500	1	F06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	482	6	0	7	1250	1	G06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	531	6	0	8	1250	1	H06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	195	6	0	9	625	1	I06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	212	6	0	10	625	1	J06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	126	6	0	11	312.5	1	K06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	88	6	0	12	312.5	1	L06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	52	6	0	13	156.25	1	M06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	53	6	0	14	156.25	1	N06	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2044	7	0	3	5000	1	C07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2040	7	0	4	5000	1	D07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	833	7	0	5	2500	1	E07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	854	7	0	6	2500	1	F07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	386	7	0	7	1250	1	G07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	323	7	0	8	1250	1	H07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	186	7	0	9	625	1	I07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	191	7	0	10	625	1	J07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	92	7	0	11	312.5	1	K07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	85	7	0	12	312.5	1	L07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	39	7	0	13	156.25	1	M07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	31	7	0	14	156.25	1	N07	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2021	8	0	3	5000	1	C08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2151	8	0	4	5000	1	D08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	840	8	0	5	2500	1	E08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	932	8	0	6	2500	1	F08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	428	8	0	7	1250	1	G08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	358	8	0	8	1250	1	H08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	172	8	0	9	625	1	I08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	174	8	0	10	625	1	J08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	113	8	0	11	312.5	1	K08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	98	8	0	12	312.5	1	L08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	25	8	0	13	156.25	1	M08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	60	8	0	14	156.25	1	N08	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2186	9	0	3	5000	1	C09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	1931	9	0	4	5000	1	D09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	738	9	0	5	2500	1	E09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	829	9	0	6	2500	1	F09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	469	9	0	7	1250	1	G09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	394	9	0	8	1250	1	H09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	222	9	0	9	625	1	I09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	218	9	0	10	625	1	J09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	114	9	0	11	312.5	1	K09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	77	9	0	12	312.5	1	L09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	61	9	0	13	156.25	1	M09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	50	9	0	14	156.25	1	N09	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2213	10	0	3	5000	1	C10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2173	10	0	4	5000	1	D10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	963	10	0	5	2500	1	E10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	828	10	0	6	2500	1	F10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	350	10	0	7	1250	1	G10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	553	10	0	8	1250	1	H10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	208	10	0	9	625	1	I10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	201	10	0	10	625	1	J10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	109	10	0	11	312.5	1	K10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	81	10	0	12	312.5	1	L10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	56	10	0	13	156.25	1	M10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	44	10	0	14	156.25	1	N10	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2182	11	0	3	5000	1	C11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2105	11	0	4	5000	1	D11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	811	11	0	5	2500	1	E11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	842	11	0	6	2500	1	F11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	418	11	0	7	1250	1	G11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	339	11	0	8	1250	1	H11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	195	11	0	9	625	1	I11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	202	11	0	10	625	1	J11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	105	11	0	11	312.5	1	K11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	114	11	0	12	312.5	1	L11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	59	11	0	13	156.25	1	M11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	58	11	0	14	156.25	1	N11	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2066	12	0	3	5000	1	C12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2217	12	0	4	5000	1	D12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	877	12	0	5	2500	1	E12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	935	12	0	6	2500	1	F12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	437	12	0	7	1250	1	G12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	331	12	0	8	1250	1	H12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	198	12	0	9	625	1	I12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	213	12	0	10	625	1	J12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	112	12	0	11	312.5	1	K12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	130	12	0	12	312.5	1	L12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	42	12	0	13	156.25	1	M12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	46	12	0	14	156.25	1	N12	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2027	13	0	3	5000	1	C13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2229	13	0	4	5000	1	D13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	853	13	0	5	2500	1	E13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	1067	13	0	6	2500	1	F13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	391	13	0	7	1250	1	G13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	362	13	0	8	1250	1	H13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	232	13	0	9	625	1	I13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	181	13	0	10	625	1	J13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	109	13	0	11	312.5	1	K13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	105	13	0	12	312.5	1	L13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	54	13	0	13	156.25	1	M13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	34	13	0	14	156.25	1	N13	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2012	14	0	3	5000	1	C14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2006	14	0	4	5000	1	D14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	994	14	0	5	2500	1	E14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	810	14	0	6	2500	1	F14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	450	14	0	7	1250	1	G14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	516	14	0	8	1250	1	H14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	204	14	0	9	625	1	I14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	173	14	0	10	625	1	J14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	115	14	0	11	312.5	1	K14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	121	14	0	12	312.5	1	L14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	44	14	0	13	156.25	1	M14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	60	14	0	14	156.25	1	N14	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2091	15	0	3	5000	1	C15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2049	15	0	4	5000	1	D15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	960	15	0	5	2500	1	E15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	776	15	0	6	2500	1	F15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	344	15	0	7	1250	1	G15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	323	15	0	8	1250	1	H15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	257	15	0	9	625	1	I15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	194	15	0	10	625	1	J15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	86	15	0	11	312.5	1	K15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	103	15	0	12	312.5	1	L15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	43	15	0	13	156.25	1	M15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	52	15	0	14	156.25	1	N15	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2252	16	0	3	5000	1	C16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2367	16	0	4	5000	1	D16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	917	16	0	5	2500	1	E16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	950	16	0	6	2500	1	F16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	308	16	0	7	1250	1	G16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	423	16	0	8	1250	1	H16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	209	16	0	9	625	1	I16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	230	16	0	10	625	1	J16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	98	16	0	11	312.5	1	K16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	91	16	0	12	312.5	1	L16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	36	16	0	13	156.25	1	M16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	50	16	0	14	156.25	1	N16	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2196	17	0	3	5000	1	C17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2027	17	0	4	5000	1	D17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	915	17	0	5	2500	1	E17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	923	17	0	6	2500	1	F17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	367	17	0	7	1250	1	G17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	429	17	0	8	1250	1	H17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	222	17	0	9	625	1	I17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	196	17	0	10	625	1	J17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	107	17	0	11	312.5	1	K17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	92	17	0	12	312.5	1	L17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	56	17	0	13	156.25	1	M17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	44	17	0	14	156.25	1	N17	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2140	18	0	3	5000	1	C18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2097	18	0	4	5000	1	D18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	928	18	0	5	2500	1	E18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	883	18	0	6	2500	1	F18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	493	18	0	7	1250	1	G18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	331	18	0	8	1250	1	H18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	222	18	0	9	625	1	I18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	189	18	0	10	625	1	J18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	99	18	0	11	312.5	1	K18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	82	18	0	12	312.5	1	L18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	54	18	0	13	156.25	1	M18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	44	18	0	14	156.25	1	N18	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	1983	19	0	3	5000	1	C19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2010	19	0	4	5000	1	D19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	828	19	0	5	2500	1	E19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	876	19	0	6	2500	1	F19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	419	19	0	7	1250	1	G19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	317	19	0	8	1250	1	H19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	205	19	0	9	625	1	I19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	194	19	0	10	625	1	J19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	105	19	0	11	312.5	1	K19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	126	19	0	12	312.5	1	L19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	53	19	0	13	156.25	1	M19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	42	19	0	14	156.25	1	N19	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	1945	20	0	3	5000	1	C20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2258	20	0	4	5000	1	D20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	855	20	0	5	2500	1	E20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	861	20	0	6	2500	1	F20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	306	20	0	7	1250	1	G20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	372	20	0	8	1250	1	H20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	164	20	0	9	625	1	I20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	164	20	0	10	625	1	J20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	81	20	0	11	312.5	1	K20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	91	20	0	12	312.5	1	L20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	59	20	0	13	156.25	1	M20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	45	20	0	14	156.25	1	N20	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2037	21	0	3	5000	1	C21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	1998	21	0	4	5000	1	D21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	769	21	0	5	2500	1	E21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	888	21	0	6	2500	1	F21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	377	21	0	7	1250	1	G21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	352	21	0	8	1250	1	H21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	183	21	0	9	625	1	I21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	164	21	0	10	625	1	J21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	82	21	0	11	312.5	1	K21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	78	21	0	12	312.5	1	L21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	43	21	0	13	156.25	1	M21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	37	21	0	14	156.25	1	N21	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2256	22	0	3	5000	1	C22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2037	22	0	4	5000	1	D22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	835	22	0	5	2500	1	E22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	741	22	0	6	2500	1	F22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	293	22	0	7	1250	1	G22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	379	22	0	8	1250	1	H22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	151	22	0	9	625	1	I22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	141	22	0	10	625	1	J22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	86	22	0	11	312.5	1	K22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	76	22	0	12	312.5	1	L22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	28	22	0	13	156.25	1	M22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	38	22	0	14	156.25	1	N22	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2114	23	0	3	5000	1	C23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	2001	23	0	4	5000	1	D23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	804	23	0	5	2500	1	E23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	841	23	0	6	2500	1	F23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	413	23	0	7	1250	1	G23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	272	23	0	8	1250	1	H23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	141	23	0	9	625	1	I23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	183	23	0	10	625	1	J23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	95	23	0	11	312.5	1	K23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	60	23	0	12	312.5	1	L23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	33	23	0	13	156.25	1	M23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	32	23	0	14	156.25	1	N23	-	-	0	0	ctl_vehicle	20140523_Bati
MCF10A	11083	2	1	3	5000	0	C02	-	-	0	72	ctl_vehicle	20140523_Bati
